.chain,.iteration,.draw,variable,value
1,43,43,rtu_weekly_diff_first_diff_ar_process_noise,-0.18587440252304077
1,44,44,rtu_weekly_diff_first_diff_ar_process_noise,-0.17039641737937927
1,45,45,rtu_weekly_diff_first_diff_ar_process_noise,0.25486069917678833
1,46,46,rtu_weekly_diff_first_diff_ar_process_noise,0.033035025000572205
1,47,47,rtu_weekly_diff_first_diff_ar_process_noise,0.022130565717816353
1,48,48,rtu_weekly_diff_first_diff_ar_process_noise,0.012124422006309032
1,49,49,rtu_weekly_diff_first_diff_ar_process_noise,0.16546310484409332
1,50,50,rtu_weekly_diff_first_diff_ar_process_noise,0.30215755105018616
1,51,51,rtu_weekly_diff_first_diff_ar_process_noise,0.2508223354816437
1,52,52,rtu_weekly_diff_first_diff_ar_process_noise,0.4024956524372101
1,53,53,rtu_weekly_diff_first_diff_ar_process_noise,0.23078866302967072
1,54,54,rtu_weekly_diff_first_diff_ar_process_noise,0.11581572890281677
1,55,55,rtu_weekly_diff_first_diff_ar_process_noise,0.13206271827220917
1,56,56,rtu_weekly_diff_first_diff_ar_process_noise,-0.008636580780148506
1,57,57,rtu_weekly_diff_first_diff_ar_process_noise,0.030450282618403435
1,58,58,rtu_weekly_diff_first_diff_ar_process_noise,0.013398105278611183
1,59,59,rtu_weekly_diff_first_diff_ar_process_noise,0.0017867009155452251
1,60,60,rtu_weekly_diff_first_diff_ar_process_noise,0.15891273319721222
1,61,61,rtu_weekly_diff_first_diff_ar_process_noise,0.02201239950954914
1,62,62,rtu_weekly_diff_first_diff_ar_process_noise,0.08485405147075653
1,63,63,rtu_weekly_diff_first_diff_ar_process_noise,0.0575997568666935
1,64,64,rtu_weekly_diff_first_diff_ar_process_noise,0.09548937529325485
1,65,65,rtu_weekly_diff_first_diff_ar_process_noise,0.044445935636758804
1,66,66,rtu_weekly_diff_first_diff_ar_process_noise,0.005582280457019806
1,67,67,rtu_weekly_diff_first_diff_ar_process_noise,-0.03353448584675789
1,68,68,rtu_weekly_diff_first_diff_ar_process_noise,-0.10416769236326218
1,69,69,rtu_weekly_diff_first_diff_ar_process_noise,0.013073885813355446
1,70,70,rtu_weekly_diff_first_diff_ar_process_noise,-0.05938798561692238
1,71,71,rtu_weekly_diff_first_diff_ar_process_noise,0.023640695959329605
1,72,72,rtu_weekly_diff_first_diff_ar_process_noise,-0.019232677295804024
1,73,73,rtu_weekly_diff_first_diff_ar_process_noise,0.09088398516178131
1,74,74,rtu_weekly_diff_first_diff_ar_process_noise,0.1178218200802803
1,75,75,rtu_weekly_diff_first_diff_ar_process_noise,0.05286845192313194
1,76,76,rtu_weekly_diff_first_diff_ar_process_noise,0.05318750441074371
1,77,77,rtu_weekly_diff_first_diff_ar_process_noise,0.09641112387180328
1,78,78,rtu_weekly_diff_first_diff_ar_process_noise,0.09124615788459778
1,79,79,rtu_weekly_diff_first_diff_ar_process_noise,-0.021906230598688126
1,80,80,rtu_weekly_diff_first_diff_ar_process_noise,0.04198283329606056
1,81,81,rtu_weekly_diff_first_diff_ar_process_noise,-0.029002195224165916
1,82,82,rtu_weekly_diff_first_diff_ar_process_noise,-0.2267109453678131
1,83,83,rtu_weekly_diff_first_diff_ar_process_noise,0.16691401600837708
1,84,84,rtu_weekly_diff_first_diff_ar_process_noise,0.15721569955348969
1,85,85,rtu_weekly_diff_first_diff_ar_process_noise,0.4072798788547516
1,86,86,rtu_weekly_diff_first_diff_ar_process_noise,0.11502168327569962
1,87,87,rtu_weekly_diff_first_diff_ar_process_noise,0.2568347752094269
1,88,88,rtu_weekly_diff_first_diff_ar_process_noise,-0.018560389056801796
1,89,89,rtu_weekly_diff_first_diff_ar_process_noise,0.04899081215262413
1,90,90,rtu_weekly_diff_first_diff_ar_process_noise,0.09945455193519592
1,91,91,rtu_weekly_diff_first_diff_ar_process_noise,0.034006550908088684
1,92,92,rtu_weekly_diff_first_diff_ar_process_noise,0.048039473593235016
1,93,93,rtu_weekly_diff_first_diff_ar_process_noise,-0.1653660237789154
1,94,94,rtu_weekly_diff_first_diff_ar_process_noise,0.05417852848768234
1,95,95,rtu_weekly_diff_first_diff_ar_process_noise,0.07566995173692703
1,96,96,rtu_weekly_diff_first_diff_ar_process_noise,-0.03477673605084419
1,97,97,rtu_weekly_diff_first_diff_ar_process_noise,-0.010389034636318684
1,98,98,rtu_weekly_diff_first_diff_ar_process_noise,0.021293403580784798
1,99,99,rtu_weekly_diff_first_diff_ar_process_noise,-0.058036040514707565
1,100,100,rtu_weekly_diff_first_diff_ar_process_noise,0.11920516192913055
1,101,101,rtu_weekly_diff_first_diff_ar_process_noise,-0.02936277911067009
1,102,102,rtu_weekly_diff_first_diff_ar_process_noise,0.0632031038403511
