state,date,hosp
AK,2023/06/16,0
AK,2023/06/17,2
AK,2023/06/18,0
AK,2023/06/19,0
AK,2023/06/20,0
AK,2023/06/21,0
AK,2023/06/22,0
AK,2023/06/23,0
AK,2023/06/24,0
AK,2023/06/25,0
AK,2023/06/26,1
AK,2023/06/27,2
AK,2023/06/28,0
AK,2023/06/29,0
AK,2023/06/30,0
AK,2023/07/01,1
AK,2023/07/02,0
AK,2023/07/03,0
AK,2023/07/04,0
AK,2023/07/05,1
AK,2023/07/06,0
AK,2023/07/07,0
AK,2023/07/08,1
AK,2023/07/09,0
AK,2023/07/10,0
AK,2023/07/11,0
AK,2023/07/12,1
AK,2023/07/13,0
AK,2023/07/14,1
AK,2023/07/15,0
AK,2023/07/16,0
AK,2023/07/17,0
AK,2023/07/18,0
AK,2023/07/19,0
AK,2023/07/20,0
AK,2023/07/21,1
AK,2023/07/22,0
AK,2023/07/23,0
AK,2023/07/24,0
AK,2023/07/25,0
AK,2023/07/26,0
AK,2023/07/27,0
AK,2023/07/28,0
AK,2023/07/29,0
AK,2023/07/30,0
AK,2023/07/31,1
AK,2023/08/01,0
AK,2023/08/02,0
AK,2023/08/03,0
AK,2023/08/04,0
AK,2023/08/05,1
AK,2023/08/06,0
AK,2023/08/07,0
AK,2023/08/08,1
AK,2023/08/09,0
AK,2023/08/10,0
AK,2023/08/11,0
AK,2023/08/12,0
AK,2023/08/13,0
AK,2023/08/14,0
AK,2023/08/15,0
AK,2023/08/16,0
AK,2023/08/17,2
AK,2023/08/18,0
AK,2023/08/19,0
AK,2023/08/20,0
AK,2023/08/21,0
AK,2023/08/22,0
AK,2023/08/23,0
AK,2023/08/24,0
AK,2023/08/25,0
AK,2023/08/26,0
AK,2023/08/27,0
AK,2023/08/28,0
AK,2023/08/29,0
AK,2023/08/30,0
AK,2023/08/31,1
AK,2023/09/01,1
AK,2023/09/02,0
AK,2023/09/03,0
AK,2023/09/04,0
AK,2023/09/05,1
AK,2023/09/06,0
AK,2023/09/07,0
AK,2023/09/08,0
AK,2023/09/09,1
AK,2023/09/10,0
AK,2023/09/11,0
AK,2023/09/12,1
AK,2023/09/13,1
AK,2023/09/14,1
AK,2023/09/15,0
AK,2023/09/16,2
AK,2023/09/17,0
AK,2023/09/18,0
AK,2023/09/19,1
AK,2023/09/20,2
AK,2023/09/21,1
AK,2023/09/22,1
AK,2023/09/23,1
AK,2023/09/24,1
AK,2023/09/25,1
AK,2023/09/26,0
AK,2023/09/27,2
AK,2023/09/28,1
AK,2023/09/29,1
AK,2023/09/30,1
AK,2023/10/01,2
AK,2023/10/02,2
AK,2023/10/03,1
AK,2023/10/04,0
AK,2023/10/05,1
AK,2023/10/06,2
AK,2023/10/07,2
AK,2023/10/08,1
AK,2023/10/09,2
AK,2023/10/10,2
AK,2023/10/11,4
AK,2023/10/12,3
AK,2023/10/13,1
AK,2023/10/14,1
AK,2023/10/15,4
AK,2023/10/16,1
AK,2023/10/17,3
AK,2023/10/18,5
AK,2023/10/19,1
AK,2023/10/20,5
AK,2023/10/21,2
AK,2023/10/22,3
AK,2023/10/23,2
AK,2023/10/24,5
AK,2023/10/25,5
AK,2023/10/26,4
AK,2023/10/27,7
AK,2023/10/28,4
AK,2023/10/29,3
AK,2023/10/30,6
AK,2023/10/31,3
AK,2023/11/01,4
AK,2023/11/02,2
AK,2023/11/03,7
AK,2023/11/04,8
AK,2023/11/05,2
AK,2023/11/06,9
AK,2023/11/07,5
AK,2023/11/08,6
AK,2023/11/09,5
AK,2023/11/10,6
AK,2023/11/11,6
AK,2023/11/12,3
AK,2023/11/13,5
AK,2023/11/14,2
AK,2023/11/15,2
AK,2023/11/16,3
AK,2023/11/17,2
AK,2023/11/18,0
AK,2023/11/19,2
AK,2023/11/20,2
AK,2023/11/21,4
AK,2023/11/22,1
AK,2023/11/23,1
AK,2023/11/24,2
AK,2023/11/25,2
AK,2023/11/26,3
AK,2023/11/27,3
AK,2023/11/28,4
AK,2023/11/29,3
AK,2023/11/30,2
AK,2023/12/01,0
AK,2023/12/02,0
AK,2023/12/03,0
AK,2023/12/04,3
AK,2023/12/05,2
AK,2023/12/06,2
AK,2023/12/07,2
AK,2023/12/08,3
AK,2023/12/09,2
AK,2023/12/10,1
AK,2023/12/11,2
AK,2023/12/12,0
AK,2023/12/13,1
AK,2023/12/14,0
AK,2023/12/15,0
AK,2023/12/16,0
AK,2023/12/17,0
AK,2023/12/18,1
AK,2023/12/19,1
AK,2023/12/20,1
AK,2023/12/21,1
AK,2023/12/22,0
AK,2023/12/23,1
AK,2023/12/24,0
AK,2023/12/25,1
AK,2023/12/26,0
AK,2023/12/27,0
AK,2023/12/28,0
AK,2023/12/29,1
AK,2023/12/30,2
AK,2023/12/31,0
AK,2024/01/01,0
AK,2024/01/02,1
AK,2024/01/03,0
AK,2024/01/04,1
AK,2024/01/05,2
AK,2024/01/06,1
AK,2024/01/07,1
AK,2024/01/08,0
AK,2024/01/09,1
AK,2024/01/10,1
AK,2024/01/11,1
AK,2024/01/12,1
AK,2024/01/13,1
AK,2024/01/14,1
AK,2024/01/15,0
AK,2024/01/16,1
AK,2024/01/17,3
AK,2024/01/18,4
AK,2024/01/19,0
AK,2024/01/20,0
AK,2024/01/21,0
AK,2024/01/22,1
AK,2024/01/23,2
AK,2024/01/24,2
AK,2024/01/25,1
AK,2024/01/26,0
AK,2024/01/27,1
AK,2024/01/28,1
AK,2024/01/29,2
AK,2024/01/30,0
AK,2024/01/31,2
AK,2024/02/01,0
AK,2024/02/02,2
AK,2024/02/03,1
AK,2024/02/04,1
AK,2024/02/05,3
AK,2024/02/06,2
AK,2024/02/07,3
AK,2024/02/08,2
AK,2024/02/09,0
AK,2024/02/10,0
AK,2024/02/11,0
AK,2024/02/12,0
AK,2024/02/13,1
AK,2024/02/14,0
AK,2024/02/15,1
AK,2024/02/16,0
AK,2024/02/17,0
AK,2024/02/18,1
AK,2024/02/19,2
AK,2024/02/20,1
AK,2024/02/21,0
AK,2024/02/22,0
AK,2024/02/23,0
AK,2024/02/24,0
AK,2024/02/25,2
AK,2024/02/26,3
AK,2024/02/27,2
AK,2024/02/28,0
AK,2024/02/29,3
AK,2024/03/01,1
AK,2024/03/02,0
AK,2024/03/03,1
AK,2024/03/04,1
AK,2024/03/05,0
AK,2024/03/06,1
AK,2024/03/07,0
AK,2024/03/08,1
AK,2024/03/09,1
AK,2024/03/10,1
AK,2024/03/11,2
AK,2024/03/12,1
AK,2024/03/13,1
AK,2024/03/14,2
AK,2024/03/15,0
AK,2024/03/16,2
AK,2024/03/17,2
AK,2024/03/18,0
AK,2024/03/19,1
AK,2024/03/20,0
AK,2024/03/21,1
AK,2024/03/22,5
AK,2024/03/23,1
AK,2024/03/24,1
AK,2024/03/25,0
AK,2024/03/26,1
AK,2024/03/27,1
AK,2024/03/28,1
AK,2024/03/29,3
AK,2024/03/30,1
AK,2024/03/31,0
AK,2024/04/01,1
AK,2024/04/02,0
AK,2024/04/03,2
AK,2024/04/04,2
AK,2024/04/05,0
AK,2024/04/06,2
AK,2024/04/07,0
AK,2024/04/08,1
AK,2024/04/09,1
AK,2024/04/10,1
AK,2024/04/11,1
AK,2024/04/12,2
AK,2024/04/13,2
AK,2024/04/14,0
AK,2024/04/15,0
AK,2024/04/16,0
AK,2024/04/17,0
AK,2024/04/18,1
AK,2024/04/19,0
AK,2024/04/20,1
AK,2024/04/21,2
AK,2024/04/22,0
AK,2024/04/23,0
AK,2024/04/24,0
AK,2024/04/25,1
AK,2024/04/26,0
AK,2024/04/27,0
AL,2020/01/01,
AL,2020/01/02,
AL,2020/01/03,
AL,2020/01/04,
AL,2020/01/05,
AL,2020/01/06,
AL,2020/01/07,
AL,2020/01/08,
AL,2020/01/09,
AL,2020/01/10,
AL,2020/01/11,
AL,2020/01/12,
AL,2020/01/13,
AL,2020/01/14,
AL,2020/01/15,
AL,2020/01/16,
AL,2020/01/17,
AL,2020/01/18,
AL,2020/01/19,
AL,2020/01/20,
AL,2020/01/21,
AL,2020/01/22,
AL,2020/01/23,
AL,2020/01/24,
AL,2020/01/25,
AL,2020/01/26,
AL,2020/01/27,
AL,2020/01/28,
AL,2020/01/29,
AL,2020/01/30,
AL,2020/01/31,
AL,2020/02/01,
AL,2020/02/02,
AL,2020/02/03,
AL,2020/02/04,
AL,2020/02/05,
AL,2020/02/06,
AL,2020/02/07,
AL,2020/02/08,
AL,2020/02/09,
AL,2020/02/10,
AL,2020/02/11,
AL,2020/02/12,
AL,2020/02/13,
AL,2020/02/14,
AL,2020/02/15,
AL,2020/02/16,
AL,2020/02/17,
AL,2020/02/18,
AL,2020/02/19,
AL,2020/02/20,
AL,2020/02/21,
AL,2020/02/22,
AL,2020/02/23,
AL,2020/02/24,
AL,2020/02/25,
AL,2020/02/26,
AL,2020/02/27,
AL,2020/02/28,
AL,2020/02/29,
AL,2020/03/01,
AL,2020/03/02,
AL,2020/03/03,
AL,2020/03/04,
AL,2020/03/05,
AL,2020/03/06,
AL,2020/03/07,
AL,2020/03/08,
AL,2020/03/09,
AL,2020/03/10,
AL,2020/03/11,
AL,2020/03/12,
AL,2020/03/13,
AL,2020/03/14,
AL,2020/03/15,
AL,2020/03/16,
AL,2020/03/17,
AL,2020/03/18,
AL,2020/03/19,
AL,2020/03/20,
AL,2020/03/21,
AL,2020/03/22,
AL,2020/03/23,
AL,2020/03/24,
AL,2020/03/25,
AL,2020/03/26,
AL,2020/03/27,
AL,2020/03/28,
AL,2020/03/29,
AL,2020/03/30,
AL,2020/03/31,
AL,2020/04/01,
AL,2020/04/02,
AL,2020/04/03,
AL,2020/04/04,
AL,2020/04/05,
AL,2020/04/06,
AL,2020/04/07,
AL,2020/04/08,
AL,2020/04/09,
AL,2020/04/10,
AL,2020/04/11,
AL,2020/04/12,
AL,2020/04/13,
AL,2020/04/14,
AL,2020/04/15,
AL,2020/04/16,
AL,2020/04/17,
AL,2020/04/18,
AL,2020/04/19,
AL,2020/04/20,
AL,2020/04/21,
AL,2020/04/22,
AL,2020/04/23,
AL,2020/04/24,
AL,2020/04/25,
AL,2020/04/26,
AL,2020/04/27,
AL,2020/04/28,
AL,2020/04/29,
AL,2020/04/30,
AL,2020/05/01,
AL,2020/05/02,
AL,2020/05/03,
AL,2020/05/04,
AL,2020/05/05,
AL,2020/05/06,
AL,2020/05/07,
AL,2020/05/08,
AL,2020/05/09,
AL,2020/05/10,
AL,2020/05/11,
AL,2020/05/12,
AL,2020/05/13,
AL,2020/05/14,
AL,2020/05/15,
AL,2020/05/16,
AL,2020/05/17,
AL,2020/05/18,
AL,2020/05/19,
AL,2020/05/20,
AL,2020/05/21,
AL,2020/05/22,
AL,2020/05/23,
AL,2020/05/24,
AL,2020/05/25,
AL,2020/05/26,
AL,2020/05/27,
AL,2020/05/28,
AL,2020/05/29,
AL,2020/05/30,
AL,2020/05/31,
AL,2020/06/01,
AL,2020/06/02,
AL,2020/06/03,
AL,2020/06/04,
AL,2020/06/05,
AL,2020/06/06,
AL,2020/06/07,
AL,2020/06/08,
AL,2020/06/09,
AL,2020/06/10,
AL,2020/06/11,
AL,2020/06/12,
AL,2020/06/13,
AL,2020/06/14,
AL,2020/06/15,
AL,2020/06/16,
AL,2020/06/17,
AL,2020/06/18,
AL,2020/06/19,
AL,2020/06/20,
AL,2020/06/21,
AL,2020/06/22,
AL,2020/06/23,
AL,2020/06/24,
AL,2020/06/25,
AL,2020/06/26,
AL,2020/06/27,
AL,2020/06/28,
AL,2020/06/29,
AL,2020/06/30,
AL,2020/07/01,
AL,2020/07/02,
AL,2020/07/03,
AL,2020/07/04,
AL,2020/07/05,
AL,2020/07/06,
AL,2020/07/07,
AL,2020/07/08,
AL,2020/07/09,
AL,2020/07/10,
AL,2020/07/11,
AL,2020/07/12,
AL,2020/07/13,
AL,2020/07/14,
AL,2020/07/15,
AL,2020/07/16,
AL,2020/07/17,
AL,2020/07/18,
AL,2020/07/19,
AL,2020/07/20,
AL,2020/07/21,
AL,2020/07/22,
AL,2020/07/23,
AL,2020/07/24,
AL,2020/07/25,
AL,2020/07/26,
AL,2020/07/27,
AL,2020/07/28,
AL,2020/07/29,
AL,2020/07/30,
AL,2020/07/31,
AL,2020/08/01,
AL,2020/08/02,
AL,2020/08/03,
AL,2020/08/04,
AL,2020/08/05,
AL,2020/08/06,
AL,2020/08/07,
AL,2020/08/08,
AL,2020/08/09,
AL,2020/08/10,
AL,2020/08/11,
AL,2020/08/12,
AL,2020/08/13,
AL,2020/08/14,
AL,2020/08/15,
AL,2020/08/16,
AL,2020/08/17,
AL,2020/08/18,
AL,2020/08/19,
AL,2020/08/20,
AL,2020/08/21,
AL,2020/08/22,
AL,2020/08/23,
AL,2020/08/24,
AL,2020/08/25,
AL,2020/08/26,
AL,2020/08/27,
AL,2020/08/28,
AL,2020/08/29,
AL,2020/08/30,
AL,2020/08/31,
AL,2020/09/01,
AL,2020/09/02,
AL,2020/09/03,
AL,2020/09/04,
AL,2020/09/05,
AL,2020/09/06,
AL,2020/09/07,
AL,2020/09/08,
AL,2020/09/09,
AL,2020/09/10,
AL,2020/09/11,
AL,2020/09/12,
AL,2020/09/13,
AL,2020/09/14,
AL,2020/09/15,
AL,2020/09/16,
AL,2020/09/17,
AL,2020/09/18,
AL,2020/09/19,
AL,2020/09/20,
AL,2020/09/21,
AL,2020/09/22,
AL,2020/09/23,
AL,2020/09/24,
AL,2020/09/25,
AL,2020/09/26,
AL,2020/09/27,
AL,2020/09/28,
AL,2020/09/29,
AL,2020/09/30,
AL,2020/10/01,
AL,2020/10/02,
AL,2020/10/03,
AL,2020/10/04,
AL,2020/10/05,
AL,2020/10/06,
AL,2020/10/07,
AL,2020/10/08,
AL,2020/10/09,
AL,2020/10/10,
AL,2020/10/11,
AL,2020/10/12,
AL,2020/10/13,
AL,2020/10/14,
AL,2020/10/15,
AL,2020/10/16,
AL,2020/10/17,
AL,2020/10/18,
AL,2020/10/19,0
AL,2020/10/20,0
AL,2020/10/21,0
AL,2020/10/22,2
AL,2020/10/23,1
AL,2020/10/24,0
AL,2020/10/25,0
AL,2020/10/26,2
AL,2020/10/27,2
AL,2020/10/28,2
AL,2020/10/29,5
AL,2020/10/30,2
AL,2020/10/31,0
AL,2020/11/01,4
AL,2020/11/02,3
AL,2020/11/03,5
AL,2020/11/04,0
AL,2020/11/05,1
AL,2020/11/06,2
AL,2020/11/07,1
AL,2020/11/08,1
AL,2020/11/09,3
AL,2020/11/10,2
AL,2020/11/11,3
AL,2020/11/12,4
AL,2020/11/13,6
AL,2020/11/14,2
AL,2020/11/15,3
AL,2020/11/16,0
AL,2020/11/17,1
AL,2020/11/18,2
AL,2020/11/19,2
AL,2020/11/20,1
AL,2020/11/21,1
AL,2020/11/22,1
AL,2020/11/23,1
AL,2020/11/24,2
AL,2020/11/25,3
AL,2020/11/26,1
AL,2020/11/27,4
AL,2020/11/28,2
AL,2020/11/29,1
AL,2020/11/30,1
AL,2020/12/01,1
AL,2020/12/02,3
AL,2020/12/03,2
AL,2020/12/04,3
AL,2020/12/05,0
AL,2020/12/06,2
AL,2020/12/07,0
AL,2020/12/08,0
AL,2020/12/09,0
AL,2020/12/10,0
AL,2020/12/11,0
AL,2020/12/12,1
AL,2020/12/13,3
AL,2020/12/14,3
AL,2020/12/15,8
AL,2020/12/16,6
AL,2020/12/17,5
AL,2020/12/18,4
AL,2020/12/19,5
AL,2020/12/20,2
AL,2020/12/21,1
AL,2020/12/22,5
AL,2020/12/23,8
AL,2020/12/24,4
AL,2020/12/25,4
AL,2020/12/26,6
AL,2020/12/27,4
AL,2020/12/28,2
AL,2020/12/29,4
AL,2020/12/30,4
AL,2020/12/31,5
AL,2021/01/01,3
AL,2021/01/02,4
AL,2021/01/03,3
AL,2021/01/04,2
AL,2021/01/05,6
AL,2021/01/06,7
AL,2021/01/07,7
AL,2021/01/08,6
AL,2021/01/09,7
AL,2021/01/10,5
AL,2021/01/11,6
AL,2021/01/12,3
AL,2021/01/13,5
AL,2021/01/14,4
AL,2021/01/15,7
AL,2021/01/16,9
AL,2021/01/17,6
AL,2021/01/18,1
AL,2021/01/19,1
AL,2021/01/20,7
AL,2021/01/21,8
AL,2021/01/22,6
AL,2021/01/23,9
AL,2021/01/24,6
AL,2021/01/25,5
AL,2021/01/26,6
AL,2021/01/27,7
AL,2021/01/28,7
AL,2021/01/29,6
AL,2021/01/30,8
AL,2021/01/31,6
AL,2021/02/01,7
AL,2021/02/02,4
AL,2021/02/03,5
AL,2021/02/04,5
AL,2021/02/05,4
AL,2021/02/06,2
AL,2021/02/07,1
AL,2021/02/08,4
AL,2021/02/09,2
AL,2021/02/10,4
AL,2021/02/11,6
AL,2021/02/12,2
AL,2021/02/13,5
AL,2021/02/14,4
AL,2021/02/15,1
AL,2021/02/16,2
AL,2021/02/17,5
AL,2021/02/18,3
AL,2021/02/19,3
AL,2021/02/20,3
AL,2021/02/21,2
AL,2021/02/22,2
AL,2021/02/23,2
AL,2021/02/24,9
AL,2021/02/25,7
AL,2021/02/26,6
AL,2021/02/27,7
AL,2021/02/28,8
AL,2021/03/01,2
AL,2021/03/02,0
AL,2021/03/03,1
AL,2021/03/04,5
AL,2021/03/05,4
AL,2021/03/06,4
AL,2021/03/07,4
AL,2021/03/08,3
AL,2021/03/09,2
AL,2021/03/10,3
AL,2021/03/11,3
AL,2021/03/12,1
AL,2021/03/13,2
AL,2021/03/14,5
AL,2021/03/15,5
AL,2021/03/16,3
AL,2021/03/17,2
AL,2021/03/18,6
AL,2021/03/19,1
AL,2021/03/20,3
AL,2021/03/21,2
AL,2021/03/22,1
AL,2021/03/23,2
AL,2021/03/24,2
AL,2021/03/25,2
AL,2021/03/26,3
AL,2021/03/27,4
AL,2021/03/28,3
AL,2021/03/29,2
AL,2021/03/30,1
AL,2021/03/31,1
AL,2021/04/01,2
AL,2021/04/02,1
AL,2021/04/03,2
AL,2021/04/04,2
AL,2021/04/05,1
AL,2021/04/06,3
AL,2021/04/07,3
AL,2021/04/08,2
AL,2021/04/09,4
AL,2021/04/10,3
AL,2021/04/11,2
AL,2021/04/12,0
AL,2021/04/13,1
AL,2021/04/14,4
AL,2021/04/15,5
AL,2021/04/16,3
AL,2021/04/17,4
AL,2021/04/18,2
AL,2021/04/19,5
AL,2021/04/20,3
AL,2021/04/21,5
AL,2021/04/22,7
AL,2021/04/23,5
AL,2021/04/24,3
AL,2021/04/25,4
AL,2021/04/26,2
AL,2021/04/27,4
AL,2021/04/28,3
AL,2021/04/29,3
AL,2021/04/30,3
AL,2021/05/01,2
AL,2021/05/02,2
AL,2021/05/03,2
AL,2021/05/04,4
AL,2021/05/05,1
AL,2021/05/06,1
AL,2021/05/07,1
AL,2021/05/08,0
AL,2021/05/09,0
AL,2021/05/10,2
AL,2021/05/11,4
AL,2021/05/12,4
AL,2021/05/13,3
AL,2021/05/14,1
AL,2021/05/15,2
AL,2021/05/16,3
AL,2021/05/17,1
AL,2021/05/18,1
AL,2021/05/19,4
AL,2021/05/20,3
AL,2021/05/21,4
AL,2021/05/22,1
AL,2021/05/23,1
AL,2021/05/24,1
AL,2021/05/25,2
AL,2021/05/26,3
AL,2021/05/27,2
AL,2021/05/28,2
AL,2021/05/29,5
AL,2021/05/30,1
AL,2021/05/31,0
AL,2021/06/01,2
AL,2021/06/02,5
AL,2021/06/03,2
AL,2021/06/04,2
AL,2021/06/05,5
AL,2021/06/06,4
AL,2021/06/07,1
AL,2021/06/08,3
AL,2021/06/09,3
AL,2021/06/10,5
AL,2021/06/11,2
AL,2021/06/12,2
AL,2021/06/13,3
AL,2021/06/14,1
AL,2021/06/15,2
AL,2021/06/16,5
AL,2021/06/17,3
AL,2021/06/18,3
AL,2021/06/19,3
AL,2021/06/20,3
AL,2021/06/21,1
AL,2021/06/22,0
AL,2021/06/23,4
AL,2021/06/24,2
AL,2021/06/25,2
AL,2021/06/26,2
AL,2021/06/27,2
AL,2021/06/28,1
AL,2021/06/29,1
AL,2021/06/30,4
AL,2021/07/01,3
AL,2021/07/02,3
AL,2021/07/03,5
AL,2021/07/04,1
AL,2021/07/05,1
AL,2021/07/06,0
AL,2021/07/07,1
AL,2021/07/08,2
AL,2021/07/09,3
AL,2021/07/10,3
AL,2021/07/11,4
AL,2021/07/12,0
AL,2021/07/13,1
AL,2021/07/14,2
AL,2021/07/15,3
AL,2021/07/16,1
AL,2021/07/17,10
AL,2021/07/18,1
AL,2021/07/19,3
AL,2021/07/20,1
AL,2021/07/21,3
AL,2021/07/22,6
AL,2021/07/23,3
AL,2021/07/24,1
AL,2021/07/25,3
AL,2021/07/26,4
AL,2021/07/27,4
AL,2021/07/28,6
AL,2021/07/29,6
AL,2021/07/30,7
AL,2021/07/31,4
AL,2021/08/01,0
AL,2021/08/02,2
AL,2021/08/03,5
AL,2021/08/04,3
AL,2021/08/05,3
AL,2021/08/06,7
AL,2021/08/07,1
AL,2021/08/08,0
AL,2021/08/09,4
AL,2021/08/10,2
AL,2021/08/11,4
AL,2021/08/12,1
AL,2021/08/13,5
AL,2021/08/14,2
AL,2021/08/15,0
AL,2021/08/16,1
AL,2021/08/17,1
AL,2021/08/18,4
AL,2021/08/19,10
AL,2021/08/20,4
AL,2021/08/21,4
AL,2021/08/22,4
AL,2021/08/23,1
AL,2021/08/24,3
AL,2021/08/25,4
AL,2021/08/26,4
AL,2021/08/27,8
AL,2021/08/28,1
AL,2021/08/29,1
AL,2021/08/30,3
AL,2021/08/31,7
AL,2021/09/01,2
AL,2021/09/02,10
AL,2021/09/03,7
AL,2021/09/04,1
AL,2021/09/05,3
AL,2021/09/06,1
AL,2021/09/07,2
AL,2021/09/08,4
AL,2021/09/09,4
AL,2021/09/10,2
AL,2021/09/11,9
AL,2021/09/12,5
AL,2021/09/13,1
AL,2021/09/14,4
AL,2021/09/15,6
AL,2021/09/16,2
AL,2021/09/17,4
AL,2021/09/18,2
AL,2021/09/19,3
AL,2021/09/20,3
AL,2021/09/21,4
AL,2021/09/22,2
AL,2021/09/23,2
AL,2021/09/24,5
AL,2021/09/25,3
AL,2021/09/26,0
AL,2021/09/27,2
AL,2021/09/28,2
AL,2021/09/29,1
AL,2021/09/30,2
AL,2021/10/01,1
AL,2021/10/02,2
AL,2021/10/03,1
AL,2021/10/04,3
AL,2021/10/05,6
AL,2021/10/06,0
AL,2021/10/07,2
AL,2021/10/08,4
AL,2021/10/09,2
AL,2021/10/10,1
AL,2021/10/11,1
AL,2021/10/12,4
AL,2021/10/13,2
AL,2021/10/14,1
AL,2021/10/15,2
AL,2021/10/16,1
AL,2021/10/17,0
AL,2021/10/18,3
AL,2021/10/19,2
AL,2021/10/20,0
AL,2021/10/21,1
AL,2021/10/22,1
AL,2021/10/23,1
AL,2021/10/24,3
AL,2021/10/25,3
AL,2021/10/26,2
AL,2021/10/27,1
AL,2021/10/28,2
AL,2021/10/29,2
AL,2021/10/30,1
AL,2021/10/31,3
AL,2021/11/01,1
AL,2021/11/02,1
AL,2021/11/03,1
AL,2021/11/04,1
AL,2021/11/05,1
AL,2021/11/06,2
AL,2021/11/07,1
AL,2021/11/08,2
AL,2021/11/09,6
AL,2021/11/10,2
AL,2021/11/11,4
AL,2021/11/12,4
AL,2021/11/13,3
AL,2021/11/14,2
AL,2021/11/15,3
AL,2021/11/16,6
AL,2021/11/17,4
AL,2021/11/18,7
AL,2021/11/19,2
AL,2021/11/20,5
AL,2021/11/21,2
AL,2021/11/22,1
AL,2021/11/23,4
AL,2021/11/24,3
AL,2021/11/25,5
AL,2021/11/26,3
AL,2021/11/27,1
AL,2021/11/28,2
AL,2021/11/29,5
AL,2021/11/30,3
AL,2021/12/01,6
AL,2021/12/02,7
AL,2021/12/03,4
AL,2021/12/04,5
AL,2021/12/05,2
AL,2021/12/06,3
AL,2021/12/07,5
AL,2021/12/08,3
AL,2021/12/09,2
AL,2021/12/10,4
AL,2021/12/11,2
AL,2021/12/12,4
AL,2021/12/13,6
AL,2021/12/14,3
AL,2021/12/15,5
AL,2021/12/16,2
AL,2021/12/17,4
AL,2021/12/18,7
AL,2021/12/19,7
AL,2021/12/20,1
AL,2021/12/21,1
AL,2021/12/22,4
AL,2021/12/23,2
AL,2021/12/24,4
AL,2021/12/25,5
AL,2021/12/26,3
AL,2021/12/27,5
AL,2021/12/28,9
AL,2021/12/29,11
AL,2021/12/30,10
AL,2021/12/31,8
AL,2022/01/01,8
AL,2022/01/02,9
AL,2022/01/03,5
AL,2022/01/04,6
AL,2022/01/05,3
AL,2022/01/06,4
AL,2022/01/07,5
AL,2022/01/08,2
AL,2022/01/09,0
AL,2022/01/10,1
AL,2022/01/11,3
AL,2022/01/12,10
AL,2022/01/13,6
AL,2022/01/14,5
AL,2022/01/15,4
AL,2022/01/16,4
AL,2022/01/17,5
AL,2022/01/18,4
AL,2022/01/19,4
AL,2022/01/20,2
AL,2022/01/21,3
AL,2022/01/22,1
AL,2022/01/23,3
AL,2022/01/24,3
AL,2022/01/25,2
AL,2022/01/26,7
AL,2022/01/27,1
AL,2022/01/28,1
AL,2022/01/29,3
AL,2022/01/30,1
AL,2022/01/31,1
AL,2022/02/01,1
AL,2022/02/02,3
AL,2022/02/03,2
AL,2022/02/04,4
AL,2022/02/05,5
AL,2022/02/06,1
AL,2022/02/07,1
AL,2022/02/08,1
AL,2022/02/09,1
AL,2022/02/10,2
AL,2022/02/11,2
AL,2022/02/12,2
AL,2022/02/13,3
AL,2022/02/14,1
AL,2022/02/15,1
AL,2022/02/16,3
AL,2022/02/17,3
AL,2022/02/18,7
AL,2022/02/19,4
AL,2022/02/20,1
AL,2022/02/21,0
AL,2022/02/22,0
AL,2022/02/23,3
AL,2022/02/24,1
AL,2022/02/25,3
AL,2022/02/26,5
AL,2022/02/27,2
AL,2022/02/28,3
AL,2022/03/01,3
AL,2022/03/02,7
AL,2022/03/03,8
AL,2022/03/04,2
AL,2022/03/05,6
AL,2022/03/06,6
AL,2022/03/07,2
AL,2022/03/08,4
AL,2022/03/09,8
AL,2022/03/10,7
AL,2022/03/11,5
AL,2022/03/12,4
AL,2022/03/13,0
AL,2022/03/14,0
AL,2022/03/15,8
AL,2022/03/16,7
AL,2022/03/17,4
AL,2022/03/18,4
AL,2022/03/19,4
AL,2022/03/20,3
AL,2022/03/21,3
AL,2022/03/22,6
AL,2022/03/23,1
AL,2022/03/24,6
AL,2022/03/25,5
AL,2022/03/26,3
AL,2022/03/27,1
AL,2022/03/28,4
AL,2022/03/29,5
AL,2022/03/30,10
AL,2022/03/31,6
AL,2022/04/01,4
AL,2022/04/02,2
AL,2022/04/03,1
AL,2022/04/04,3
AL,2022/04/05,3
AL,2022/04/06,6
AL,2022/04/07,3
AL,2022/04/08,3
AL,2022/04/09,9
AL,2022/04/10,2
AL,2022/04/11,3
AL,2022/04/12,1
AL,2022/04/13,5
AL,2022/04/14,2
AL,2022/04/15,1
AL,2022/04/16,5
AL,2022/04/17,2
AL,2022/04/18,3
AL,2022/04/19,6
AL,2022/04/20,4
AL,2022/04/21,6
AL,2022/04/22,3
AL,2022/04/23,5
AL,2022/04/24,3
AL,2022/04/25,0
AL,2022/04/26,4
AL,2022/04/27,2
AL,2022/04/28,2
AL,2022/04/29,2
AL,2022/04/30,3
AL,2022/05/01,0
AL,2022/05/02,3
AL,2022/05/03,6
AL,2022/05/04,3
AL,2022/05/05,3
AL,2022/05/06,1
AL,2022/05/07,6
AL,2022/05/08,3
AL,2022/05/09,0
AL,2022/05/10,3
AL,2022/05/11,2
AL,2022/05/12,2
AL,2022/05/13,3
AL,2022/05/14,2
AL,2022/05/15,3
AL,2022/05/16,2
AL,2022/05/17,0
AL,2022/05/18,2
AL,2022/05/19,1
AL,2022/05/20,4
AL,2022/05/21,2
AL,2022/05/22,1
